"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Male","Dip/Ad-dip",126
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Male","Bachelor",83
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Male","Postgrad",16
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Female","No qualification",66
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Female"," Cert III/IV",15
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Female","Dip/Ad-dip",6
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Plasterers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Male","No qualification",1058
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Male"," Cert III/IV",1299
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Male","Dip/Ad-dip",56
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Male","Bachelor",38
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Male","Postgrad",10
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Female","No qualification",29
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Plasterers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Male","No qualification",150
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Male"," Cert III/IV",213
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Male","Bachelor",4
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Female","No qualification",4
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Plasterers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Male","No qualification",506
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Male"," Cert III/IV",1025
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Male","Dip/Ad-dip",20
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Male","Bachelor",18
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Male","Postgrad",4
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Female","No qualification",7
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Male","No qualification",322
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Male"," Cert III/IV",676
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Male","Dip/Ad-dip",11
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Male","Bachelor",9
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Male","Postgrad",4
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Female","No qualification",6
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Male","No qualification",248
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Male"," Cert III/IV",477
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Male","Dip/Ad-dip",15
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Male","Bachelor",6
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Female","No qualification",11
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Male","No qualification",141
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Male"," Cert III/IV",324
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Male","Dip/Ad-dip",15
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Male","Bachelor",3
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Female","No qualification",7
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Male","No qualification",34
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Male"," Cert III/IV",50
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Roof Tilers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Male","No qualification",1631
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Male"," Cert III/IV",2511
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Male","Dip/Ad-dip",186
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Male","Bachelor",149
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Male","Postgrad",14
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Female","No qualification",54
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Female"," Cert III/IV",18
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Female","Dip/Ad-dip",6
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Female","Bachelor",12
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Male","No qualification",1416
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Male"," Cert III/IV",2379
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Male","Dip/Ad-dip",178
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Male","Bachelor",184
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Male","Postgrad",22
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Female","No qualification",40
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Female"," Cert III/IV",22
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Female","Dip/Ad-dip",13
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Female","Bachelor",5
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Male","No qualification",1044
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Male"," Cert III/IV",1865
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Male","Dip/Ad-dip",106
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Male","Bachelor",107
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Male","Postgrad",15
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Female","No qualification",48
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Female"," Cert III/IV",17
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Female","Bachelor",5
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Male","No qualification",572
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Male"," Cert III/IV",943
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Male","Dip/Ad-dip",55
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Male","Bachelor",50
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Male","Postgrad",8
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Female","No qualification",26
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Male","No qualification",116
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Male"," Cert III/IV",178
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Male","Dip/Ad-dip",9
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Male","Bachelor",3
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Male","Postgrad",5
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Wall and Floor Tilers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Male","No qualification",1610
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Male"," Cert III/IV",15277
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Male","Dip/Ad-dip",403
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Male","Bachelor",150
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Male","Postgrad",16
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Female","No qualification",28
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Female"," Cert III/IV",64
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Female","Dip/Ad-dip",12
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Female","Bachelor",12
"Persons Place of Usual Residence","Not attending","Plumbers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Male","No qualification",1067
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Male"," Cert III/IV",11018
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Male","Dip/Ad-dip",399
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Male","Bachelor",159
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Male","Postgrad",18
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Female","No qualification",62
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Female"," Cert III/IV",41
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Female","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Female","Bachelor",20
"Persons Place of Usual Residence","Not attending","Plumbers","35-44","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Male","No qualification",848
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Male"," Cert III/IV",9253
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Male","Dip/Ad-dip",317
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Male","Bachelor",98
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Male","Postgrad",23
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Female","No qualification",49
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Female"," Cert III/IV",38
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Female","Dip/Ad-dip",14
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Female","Bachelor",9
"Persons Place of Usual Residence","Not attending","Plumbers","45-54","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Male","No qualification",581
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Male"," Cert III/IV",6210
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Male","Dip/Ad-dip",150
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Male","Bachelor",52
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Male","Postgrad",18
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Female","No qualification",46
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Female"," Cert III/IV",15
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Female","Dip/Ad-dip",7
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Female","Bachelor",11
"Persons Place of Usual Residence","Not attending","Plumbers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Male","No qualification",123
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Male"," Cert III/IV",1331
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Male","Dip/Ad-dip",34
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Male","Bachelor",13
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Male","Postgrad",5
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Female","No qualification",15
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Female"," Cert III/IV",4
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Plumbers","Over 65","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Male","No qualification",83
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Male"," Cert III/IV",542
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Male","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Male","Bachelor",11
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Male","Postgrad",5
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Female","No qualification",7
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Female"," Cert III/IV",11
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Female","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","25-34","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Male","No qualification",32
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Male"," Cert III/IV",429
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Male","Dip/Ad-dip",39
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Male","Bachelor",17
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Male","Postgrad",8
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Female","No qualification",5
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Female"," Cert III/IV",7
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Male","No qualification",41
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Male"," Cert III/IV",396
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Male","Dip/Ad-dip",57
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Male","Bachelor",24
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Male","Postgrad",8
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Female","No qualification",6
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Female","Bachelor",3
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Male","No qualification",34
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Male"," Cert III/IV",244
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Male","Dip/Ad-dip",27
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Male","Bachelor",7
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Male","Postgrad",9
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Female","No qualification",4
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Male","No qualification",5
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Male"," Cert III/IV",50
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Male","Dip/Ad-dip",9
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Male","Bachelor",3
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Male","Postgrad",3
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electrotechnology and Telecommunications Trades Workers, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Male","No qualification",1161
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Male"," Cert III/IV",27352
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Male","Dip/Ad-dip",1331
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Male","Bachelor",520
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Male","Postgrad",53
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Female","No qualification",39
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Female"," Cert III/IV",303
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Female","Dip/Ad-dip",33
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Female","Bachelor",33
"Persons Place of Usual Residence","Not attending","Electricians","25-34","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Male","No qualification",610
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Male"," Cert III/IV",17761
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Male","Dip/Ad-dip",1557
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Male","Bachelor",581
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Male","Postgrad",105
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Female","No qualification",33
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Female"," Cert III/IV",130
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Female","Dip/Ad-dip",26
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Female","Bachelor",27
"Persons Place of Usual Residence","Not attending","Electricians","35-44","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Male","No qualification",598
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Male"," Cert III/IV",15405
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Male","Dip/Ad-dip",1489
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Male","Bachelor",494
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Male","Postgrad",102
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Female","No qualification",77
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Female"," Cert III/IV",61
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Female","Dip/Ad-dip",37
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Female","Bachelor",24
"Persons Place of Usual Residence","Not attending","Electricians","45-54","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Male","No qualification",466
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Male"," Cert III/IV",10596
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Male","Dip/Ad-dip",842
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Male","Bachelor",280
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Male","Postgrad",68
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Female","No qualification",67
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Female"," Cert III/IV",18
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Female","Dip/Ad-dip",11
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Female","Bachelor",13
"Persons Place of Usual Residence","Not attending","Electricians","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Male","No qualification",142
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Male"," Cert III/IV",2150
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Male","Dip/Ad-dip",102
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Male","Bachelor",61
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Male","Postgrad",9
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Female","No qualification",22
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Female"," Cert III/IV",10
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Female","Bachelor",5
"Persons Place of Usual Residence","Not attending","Electricians","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Male","No qualification",47
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Male"," Cert III/IV",89
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Male","Dip/Ad-dip",13
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Male","Bachelor",3
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Female","No qualification",6
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Male","No qualification",38
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Male"," Cert III/IV",76
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Male","Dip/Ad-dip",7
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Male","Bachelor",12
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Male","Postgrad",4
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Female","No qualification",6
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Female","Bachelor",4
