"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Male","No qualification",495
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Male"," Cert III/IV",414
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Male","Dip/Ad-dip",19
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Male","Bachelor",19
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Female","No qualification",26
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Male","No qualification",124
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Male"," Cert III/IV",95
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Male","Dip/Ad-dip",9
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Male","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Female","No qualification",8
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Floor Finishers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Male","No qualification",1616
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Male"," Cert III/IV",4334
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Male","Dip/Ad-dip",186
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Male","Bachelor",98
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Male","Postgrad",11
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Female","No qualification",80
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Female"," Cert III/IV",151
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Female","Dip/Ad-dip",36
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Female","Bachelor",4
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Male","No qualification",1896
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Male"," Cert III/IV",4574
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Male","Dip/Ad-dip",274
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Male","Bachelor",153
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Male","Postgrad",30
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Female","No qualification",125
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Female"," Cert III/IV",104
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Female","Dip/Ad-dip",28
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Female","Bachelor",14
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","35-44","Female","Postgrad",3
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Male","No qualification",2154
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Male"," Cert III/IV",4767
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Male","Dip/Ad-dip",230
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Male","Bachelor",181
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Male","Postgrad",34
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Female","No qualification",165
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Female"," Cert III/IV",110
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Female","Dip/Ad-dip",35
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Female","Bachelor",23
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","45-54","Female","Postgrad",10
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Male","No qualification",1795
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Male"," Cert III/IV",3473
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Male","Dip/Ad-dip",175
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Male","Bachelor",151
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Male","Postgrad",39
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Female","No qualification",120
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Female"," Cert III/IV",33
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Female","Dip/Ad-dip",15
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Female","Bachelor",13
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","55-64","Female","Postgrad",3
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Male","No qualification",390
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Male"," Cert III/IV",655
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Male","Dip/Ad-dip",34
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Male","Bachelor",32
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Male","Postgrad",4
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Female","No qualification",20
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Female","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Painting Trades Workers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Male","No qualification",9
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Male"," Cert III/IV",13
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Male","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Male"," Cert III/IV",8
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Male","No qualification",4
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Male"," Cert III/IV",14
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Male","No qualification",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Male"," Cert III/IV",7
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Male","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Male"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers, Plasterers and Tilers, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Male","No qualification",564
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Male"," Cert III/IV",1236
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Male","Dip/Ad-dip",28
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Male","Bachelor",22
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Female","No qualification",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Female","Dip/Ad-dip",5
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Male","No qualification",518
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Male"," Cert III/IV",969
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Male","Dip/Ad-dip",34
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Male","Bachelor",23
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Male","Postgrad",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Female","No qualification",16
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Female"," Cert III/IV",4
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Male","No qualification",470
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Male"," Cert III/IV",961
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Male","Dip/Ad-dip",23
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Male","Bachelor",20
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Female","No qualification",13
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Male","No qualification",264
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Male"," Cert III/IV",566
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Male","Dip/Ad-dip",15
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Male","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Male","Postgrad",5
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Female","No qualification",14
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Male","No qualification",46
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Male"," Cert III/IV",68
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Male","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Female","No qualification",3
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Glaziers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Male","No qualification",1898
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Male"," Cert III/IV",3285
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Male","Dip/Ad-dip",164
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Male","Bachelor",66
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Male","Postgrad",8
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Female","No qualification",17
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Male","No qualification",1746
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Male"," Cert III/IV",2853
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Male","Dip/Ad-dip",130
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Male","Bachelor",75
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Male","Postgrad",16
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Female","No qualification",43
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Female"," Cert III/IV",17
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Female","Dip/Ad-dip",8
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Male","No qualification",1653
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Male"," Cert III/IV",2347
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Male","Dip/Ad-dip",104
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Male","Bachelor",72
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Male","Postgrad",8
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Female","No qualification",51
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Female"," Cert III/IV",17
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Female","Dip/Ad-dip",6
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Male","No qualification",894
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Male"," Cert III/IV",1193
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Male","Dip/Ad-dip",51
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Male","Bachelor",29
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Male","Postgrad",10
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Female","No qualification",17
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Male","No qualification",138
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Male"," Cert III/IV",197
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Female","No qualification",4
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Plasterers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Male","No qualification",390
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Male"," Cert III/IV",920
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Male","Dip/Ad-dip",12
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Male","Bachelor",8
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Male","Postgrad",5
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Female","No qualification",7
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Male","No qualification",277
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Male"," Cert III/IV",590
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Male","Dip/Ad-dip",10
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Male","Bachelor",5
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Female","No qualification",6
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Male","No qualification",210
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Male"," Cert III/IV",420
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Male","Dip/Ad-dip",5
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Male","Bachelor",4
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Female","No qualification",11
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Male","No qualification",123
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Male"," Cert III/IV",291
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Male","Dip/Ad-dip",15
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Male","Bachelor",3
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Female","No qualification",7
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Male","No qualification",29
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Male"," Cert III/IV",46
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Male","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Australian","Not attending","Roof Tilers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Male","No qualification",714
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Male"," Cert III/IV",2172
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Male","Dip/Ad-dip",75
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Male","Bachelor",52
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Male","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Female","No qualification",35
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Female"," Cert III/IV",16
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Female","Bachelor",4
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Australian","Not attending","Wall and Floor Tilers","35-44","Male","No qualification",779
